,Equipo,MetaEquipo,Tabla,Link,TableNo
605,CD Guadalajara,Guadalajara,Guadalajara_shootin,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_shooting,4
606,CD Guadalajara,Guadalajara,Guadalajara_shootin,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_shooting,4
607,CD Guadalajara,Guadalajara,Guadalajara_shootin,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_shooting,4
608,CD Guadalajara,Guadalajara,Guadalajara_shootin,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_shooting,4
609,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_passing,5
610,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_passing,5
611,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_passing,5
612,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_passing,5
613,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_passing,5
614,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_passing,5
615,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_passing,5
616,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_passing,5
617,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_passing,5
618,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_passing,5
619,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_passing,5
620,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_passing,5
621,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_passing,5
622,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_passing,5
623,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_passing,5
624,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_passing,5
625,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_passing,5
626,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_passing,5
627,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_passing,5
628,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_passing,5
629,CD Guadalajara,Guadalajara,Guadalajara_passing,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_passing,5
630,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_passing_types,6
631,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_passing_types,6
632,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_passing_types,6
633,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_passing_types,6
634,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_passing_types,6
635,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_passing_types,6
636,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_passing_types,6
637,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_passing_types,6
638,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_passing_types,6
639,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_passing_types,6
640,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_passing_types,6
641,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_passing_types,6
642,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_passing_types,6
643,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_passing_types,6
644,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_passing_types,6
645,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_passing_types,6
646,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_passing_types,6
647,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_passing_types,6
648,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_passing_types,6
649,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_passing_types,6
650,CD Guadalajara,Guadalajara,Guadalajara_pass_types,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_passing_types,6
651,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_gca,7
652,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_gca,7
653,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_gca,7
654,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_gca,7
655,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_gca,7
656,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_gca,7
657,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_gca,7
658,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_gca,7
659,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_gca,7
660,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_gca,7
661,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_gca,7
662,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_gca,7
663,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_gca,7
664,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_gca,7
665,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_gca,7
666,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_gca,7
667,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_gca,7
668,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_gca,7
669,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_gca,7
670,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_gca,7
671,CD Guadalajara,Guadalajara,Guadalajara_goal_and_shot_creation,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_gca,7
672,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_defense,8
673,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_defense,8
674,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_defense,8
675,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_defense,8
676,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_defense,8
677,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_defense,8
678,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_defense,8
679,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_defense,8
680,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_defense,8
681,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_defense,8
682,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_defense,8
683,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_defense,8
684,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_defense,8
685,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_defense,8
686,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_defense,8
687,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_defense,8
688,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_defense,8
689,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_defense,8
690,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_defense,8
691,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_defense,8
692,CD Guadalajara,Guadalajara,Guadalajara_defensive_actions,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_defense,8
693,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_possession,9
694,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_possession,9
695,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_possession,9
696,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_possession,9
697,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_possession,9
698,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_possession,9
699,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_possession,9
700,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_possession,9
701,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_possession,9
702,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_possession,9
703,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_possession,9
704,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_possession,9
705,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_possession,9
706,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_possession,9
707,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_possession,9
708,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_possession,9
709,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_possession,9
710,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_possession,9
711,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_possession,9
712,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_possession,9
713,CD Guadalajara,Guadalajara,Guadalajara_possesion,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_possession,9
714,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_playing_time,10
715,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_playing_time,10
716,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_playing_time,10
717,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_playing_time,10
718,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_playing_time,10
719,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_playing_time,10
720,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_playing_time,10
721,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_playing_time,10
722,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_playing_time,10
723,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_playing_time,10
724,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_playing_time,10
725,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_playing_time,10
726,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_playing_time,10
727,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_playing_time,10
728,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_playing_time,10
729,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_playing_time,10
730,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_playing_time,10
731,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_playing_time,10
732,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_playing_time,10
733,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_playing_time,10
734,CD Guadalajara,Guadalajara,Guadalajara_playing_time,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_playing_time,10
735,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2003-2004/Guadalajara-Stats#all_stats_misc,11
736,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2004-2005/Guadalajara-Stats#all_stats_misc,11
737,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2005-2006/Guadalajara-Stats#all_stats_misc,11
738,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2006-2007/Guadalajara-Stats#all_stats_misc,11
739,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2007-2008/Guadalajara-Stats#all_stats_misc,11
740,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2008-2009/Guadalajara-Stats#all_stats_misc,11
741,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2009-2010/Guadalajara-Stats#all_stats_misc,11
742,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2010-2011/Guadalajara-Stats#all_stats_misc,11
743,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2011-2012/Guadalajara-Stats#all_stats_misc,11
744,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2012-2013/Guadalajara-Stats#all_stats_misc,11
745,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2013-2014/Guadalajara-Stats#all_stats_misc,11
746,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2014-2015/Guadalajara-Stats#all_stats_misc,11
747,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2015-2016/Guadalajara-Stats#all_stats_misc,11
748,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2016-2017/Guadalajara-Stats#all_stats_misc,11
749,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2017-2018/Guadalajara-Stats#all_stats_misc,11
750,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2018-2019/Guadalajara-Stats#all_stats_misc,11
751,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2019-2020/Guadalajara-Stats#all_stats_misc,11
752,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2020-2021/Guadalajara-Stats#all_stats_misc,11
753,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2021-2022/Guadalajara-Stats#all_stats_misc,11
754,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2022-2023/Guadalajara-Stats#all_stats_misc,11
755,CD Guadalajara,Guadalajara,Guadalajara_misc,https://fbref.com/en/squads/c02b0f7a/2023-2024/Guadalajara-Stats#all_stats_misc,11
756,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2003-2004/Monterrey-Stats#all_stats_standard,0
757,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2004-2005/Monterrey-Stats#all_stats_standard,0
758,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2005-2006/Monterrey-Stats#all_stats_standard,0
759,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2006-2007/Monterrey-Stats#all_stats_standard,0
760,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2007-2008/Monterrey-Stats#all_stats_standard,0
761,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2008-2009/Monterrey-Stats#all_stats_standard,0
762,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2009-2010/Monterrey-Stats#all_stats_standard,0
763,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2010-2011/Monterrey-Stats#all_stats_standard,0
764,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2011-2012/Monterrey-Stats#all_stats_standard,0
765,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2012-2013/Monterrey-Stats#all_stats_standard,0
766,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2013-2014/Monterrey-Stats#all_stats_standard,0
767,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2014-2015/Monterrey-Stats#all_stats_standard,0
768,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2015-2016/Monterrey-Stats#all_stats_standard,0
769,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2016-2017/Monterrey-Stats#all_stats_standard,0
770,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2017-2018/Monterrey-Stats#all_stats_standard,0
771,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2018-2019/Monterrey-Stats#all_stats_standard,0
772,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2019-2020/Monterrey-Stats#all_stats_standard,0
773,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2020-2021/Monterrey-Stats#all_stats_standard,0
774,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2021-2022/Monterrey-Stats#all_stats_standard,0
775,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2022-2023/Monterrey-Stats#all_stats_standard,0
776,CF Monterrey,Monterrey,Monterrey_standard_stats,https://fbref.com/en/squads/dd5ca9bd/2023-2024/Monterrey-Stats#all_stats_standard,0
777,CF Monterrey,Monterrey,Monterrey_scores_and_features,https://fbref.com/en/squads/dd5ca9bd/2003-2004/Monterrey-Stats#all_matchlogs,1
778,CF Monterrey,Monterrey,Monterrey_scores_and_features,https://fbref.com/en/squads/dd5ca9bd/2004-2005/Monterrey-Stats#all_matchlogs,1
779,CF Monterrey,Monterrey,Monterrey_scores_and_features,https://fbref.com/en/squads/dd5ca9bd/2005-2006/Monterrey-Stats#all_matchlogs,1
780,CF Monterrey,Monterrey,Monterrey_scores_and_features,https://fbref.com/en/squads/dd5ca9bd/2006-2007/Monterrey-Stats#all_matchlogs,1
781,CF Monterrey,Monterrey,Monterrey_scores_and_features,https://fbref.com/en/squads/dd5ca9bd/2007-2008/Monterrey-Stats#all_matchlogs,1
