,Jornada,MetaEquipo,GF,GA,xG,xGA,game_counter,is_home_game,is_away_game,is_win,is_loss,is_draw,is_win_home,is_loss_home,is_draw_home,is_win_away,is_loss_away,is_draw_away,is_over,is_AA,is_over_home,is_AA_home,is_over_away,is_AA_away,is_win_norm,is_loss_norm,is_draw_norm,is_over_norm,is_AA_norm,is_win_home_norm,is_loss_home_norm,is_draw_home_norm,is_over_home_norm,is_AA_home_norm,is_win_away_norm,is_loss_away_norm,is_draw_away_norm,is_over_away_norm,is_AA_away_norm
13,1.0,Queretaro,0.6923076923076923,0.6923076923076923,0.4,0.8153846153846154,13,5,8,4,4,5,1,3,1,3,1,4,3,3,3,3,0,0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.2,0.6,0.2,0.6,0.6,0.375,0.125,0.5,0.0,0.0
14,1.0,Santos_Laguna,1.0769230769230769,1.3846153846153846,0.9076923076923078,0.5846153846153845,13,8,5,3,5,5,2,3,3,1,2,2,5,6,3,4,2,2,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.25,0.375,0.375,0.375,0.5,0.2,0.4,0.4,0.4,0.4
15,1.0,Tijuana,1.3076923076923077,1.6923076923076923,0.7,0.6846153846153846,13,7,6,2,7,4,2,3,2,0,4,2,6,9,4,6,2,3,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.6923076923076923,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5
16,1.0,Toluca,1.4615384615384615,1.0769230769230769,0.7384615384615384,0.8307692307692308,13,6,7,6,2,5,3,0,3,3,2,2,6,7,2,3,4,4,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.5,0.0,0.5,0.3333333333333333,0.5,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714
17,1.0,UANL,1.4615384615384615,0.9230769230769231,0.7615384615384616,0.7,13,6,7,4,4,5,2,2,2,2,2,3,6,6,2,2,4,4,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714
18,2.0,America,1.9230769230769231,1.5384615384615385,1.0,0.49230769230769234,13,8,5,6,5,2,4,3,1,2,2,1,11,6,7,3,4,3,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.8461538461538461,0.46153846153846156,0.5,0.375,0.125,0.875,0.375,0.4,0.4,0.2,0.8,0.6
19,2.0,Atlas,1.3076923076923077,1.6153846153846154,0.8538461538461538,0.7461538461538461,13,5,8,4,6,3,3,2,0,1,4,3,8,7,3,2,5,5,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.6153846153846154,0.5384615384615384,0.6,0.4,0.0,0.6,0.4,0.125,0.5,0.375,0.625,0.625
20,2.0,Atletico,0.6,1.0,1.1199999999999999,0.8400000000000001,5,2,3,1,2,2,0,0,2,1,2,0,1,2,0,1,1,1,0.2,0.4,0.4,0.2,0.4,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
21,2.0,Cruz_Azul,1.0769230769230769,1.1538461538461537,0.34615384615384615,0.776923076923077,13,8,5,4,6,3,2,4,2,2,2,1,4,6,2,3,2,3,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.25,0.5,0.25,0.25,0.375,0.4,0.4,0.2,0.4,0.6
22,2.0,FC_Juarez,1.2,0.8,0.74,1.08,5,2,3,2,2,1,1,0,1,1,2,0,1,1,1,1,0,0,0.4,0.4,0.2,0.2,0.2,0.5,0.0,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
23,2.0,Guadalajara,1.2307692307692308,1.1538461538461537,0.5153846153846154,0.3692307692307692,13,6,7,4,4,5,2,3,1,2,1,4,6,7,3,3,3,4,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.5714285714285714
24,2.0,Leon,1.6153846153846154,1.6153846153846154,0.8153846153846154,0.9538461538461539,13,8,5,5,4,4,4,1,3,1,3,1,8,8,5,5,3,3,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.6153846153846154,0.5,0.125,0.375,0.625,0.625,0.2,0.6,0.2,0.6,0.6
25,2.0,Mazatlan,0.8,1.2,1.26,1.3199999999999998,5,4,1,1,3,1,1,3,0,0,0,1,3,3,3,3,0,0,0.2,0.6,0.2,0.6,0.6,0.25,0.75,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0
26,2.0,Monterrey,2.3846153846153846,0.9230769230769231,0.8307692307692308,0.46153846153846156,13,6,7,10,1,2,4,0,2,6,1,0,9,7,4,4,5,3,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.5384615384615384,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.14285714285714285,0.0,0.7142857142857143,0.42857142857142855
27,2.0,Necaxa,1.3636363636363635,2.0,0.8727272727272727,0.9090909090909091,11,4,7,2,6,3,0,3,1,2,3,2,8,8,2,2,6,6,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.0,0.75,0.25,0.5,0.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.8571428571428571
28,2.0,Pachuca,1.1538461538461537,1.4615384615384615,0.8615384615384615,0.8153846153846155,13,5,8,6,6,1,4,1,0,2,5,1,8,6,2,1,6,5,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.6153846153846154,0.46153846153846156,0.8,0.2,0.0,0.4,0.2,0.25,0.625,0.125,0.75,0.625
29,2.0,Puebla,1.4615384615384615,1.8461538461538463,0.6076923076923078,0.776923076923077,13,9,4,6,6,1,5,3,1,1,3,0,6,7,5,6,1,1,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.25,0.75,0.0,0.25,0.25
30,2.0,Pumas_UNAM,1.5384615384615385,1.3846153846153846,0.6923076923076923,0.8538461538461538,13,5,8,5,4,4,3,0,2,2,4,2,9,7,3,3,6,4,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.5384615384615384,0.6,0.0,0.4,0.6,0.6,0.25,0.5,0.25,0.75,0.5
31,2.0,Queretaro,0.5384615384615384,1.5384615384615385,0.43076923076923074,0.8769230769230768,13,6,7,1,8,4,1,4,1,0,4,3,5,6,3,3,2,3,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.0,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.42857142857142855
32,2.0,Santos_Laguna,1.2307692307692308,0.9230769230769231,0.9384615384615385,0.6615384615384615,13,6,7,6,4,3,3,1,2,3,3,1,5,5,1,1,4,4,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.5714285714285714
